journal_id,journal_name,profile_url,google_scholar_url,website_url,editor_url,affiliation,affiliation_url,p_issn,e_issn,subject_area,accreditation,is_scopus_indexed,is_garuda_indexed,garuda_url,impact_score,h5_index,citations_5yr,citations_total,cover_image_url,source_file,extraction_index,extracted_at
1718,Indonesian Journal of Forestry Research,https://sinta.kemdiktisaintek.go.id/journals/profile/1718,https://scholar.google.co.id/citations?user=4h2Jr50AAAAJ&hl=en,https://ejournal.aptklhi.org/index.php/ijfr/about/editorialTeam,,Asosiasi Peneliti dan Teknisi Kehutanan Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8101,23557079,24068195,Agriculture,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/39366,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=4h2Jr50AAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,7,2026-01-12T07:15:23.555434
2122,JURNAL ILMIAH PENDIDIKAN FISIKA AL BIRUNI,https://sinta.kemdiktisaintek.go.id/journals/profile/2122,https://scholar.google.co.id/citations?user=NnfBwDUAAAAJ&hl=en,http://ejournal.radenintan.ac.id/index.php/al-biruni/about/editorialTeam,,Universitas Islam Negeri Raden Intan Lampung,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3528,23031832,2503023,"Science, Education, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7949,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=NnfBwDUAAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,8,2026-01-12T07:15:23.556438
9529,"Advance Sustainable Science, Engineering and Technology (ASSET)",https://sinta.kemdiktisaintek.go.id/journals/profile/9529,https://scholar.google.co.id/citations?user=gYmULS4AAAAJ&hl=en,http://journal.upgris.ac.id/index.php/asset/pages/view/about,,Universitas PGRI Semarang,https://sinta.kemdiktisaintek.go.id/affiliations/profile/18,,27154211,"Science, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/40100,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=gYmULS4AAAAJ&citpid=2,sinta_journals_page15_20260112_055013.html,9,2026-01-12T07:15:23.557413
4049,The Indonesian Journal of Public Health,https://sinta.kemdiktisaintek.go.id/journals/profile/4049,,https://e-journal.unair.ac.id/IJPH/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,18297005,25408836,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/9146,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page15_20260112_055013.html,10,2026-01-12T07:15:23.560416
262,Jurnal Hukum Novelty,https://sinta.kemdiktisaintek.go.id/journals/profile/262,,http://journal.uad.ac.id/index.php/Novelty/about/editorialTeam,,Universitas Ahmad Dahlan,https://sinta.kemdiktisaintek.go.id/affiliations/profile/386,14126834,25500090,Social,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8353,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page16_20260112_055147.html,1,2026-01-12T07:15:23.623411
635,Jurnal Optimasi Sistem Industri,https://sinta.kemdiktisaintek.go.id/journals/profile/635,,http://josi.ft.unand.ac.id/index.php/josi/about/editorialTeam,,Jurusan Teknik Industri Universitas Andalas,https://sinta.kemdiktisaintek.go.id/affiliations/profile/394,20884842,24428795,"Science, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7501,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page16_20260112_055147.html,2,2026-01-12T07:15:23.628413
6922,INDONESIAN JOURNAL OF MEDICAL LABORATORY SCIENCE AND TECHNOLOGY,https://sinta.kemdiktisaintek.go.id/journals/profile/6922,https://scholar.google.co.id/citations?user=ig8hBkIAAAAJ&hl=en,https://journal2.unusa.ac.id/index.php/IJMLST/about/editorialTeam,,Universitas Nahdlatul Ulama Surabaya,https://sinta.kemdiktisaintek.go.id/affiliations/profile/2106,26846748,26569825,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/15513,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=ig8hBkIAAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,3,2026-01-12T07:15:23.629413
948,The Indonesian Biomedical Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/948,,http://inabj.org/index.php/ibj/about/editorialTeam,,The Prodia Education and Research Institute,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8212,20853297,23559179,"Health, Science",S1,False,False,,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page16_20260112_055147.html,4,2026-01-12T07:15:23.630418
12310,Journal of Public Health and Pharmacy,https://sinta.kemdiktisaintek.go.id/journals/profile/12310,https://scholar.google.co.id/citations?user=jyF9GkYAAAAJ&hl=en,https://jurnal.unismuhpalu.ac.id/index.php/jphp/EditorialBoard,,Pusat Pengembangan Teknologi Informasi Dan Jurnal,https://sinta.kemdiktisaintek.go.id/affiliations/profile/2537,,27754952,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/33435,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=jyF9GkYAAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,5,2026-01-12T07:15:23.631418
684,Studia Islamika,https://sinta.kemdiktisaintek.go.id/journals/profile/684,https://scholar.google.co.id/citations?user=qFmZeY0AAAAJ&hl=en,http://journal.uinjkt.ac.id/index.php/studia-islamika/about/editorialTeam,,Center for the Study of Islam and Society (PPIM) Syarif Hidayatullah State Islamic University of Jakarta,https://sinta.kemdiktisaintek.go.id/affiliations/profile/400,,23556145,"Education, Religion",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/4979,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=qFmZeY0AAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,6,2026-01-12T07:15:23.633422
676,BIOTROPIA,https://sinta.kemdiktisaintek.go.id/journals/profile/676,https://scholar.google.co.id/citations?user=J03hJjUAAAAJ&hl=en,http://journal.biotrop.org/index.php/biotropia/about/editorialTeam,,Southeast Asian Ministers of Education Organization (SEAMEO),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8217,1907770,1907770,Agriculture,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/4805,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=J03hJjUAAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,7,2026-01-12T07:15:23.634415
679,ACTA MEDICA INDONESIANA,https://sinta.kemdiktisaintek.go.id/journals/profile/679,https://scholar.google.co.id/citations?user=bT-GbpkAAAAJ&hl=en,http://www.actamedindones.org/index.php/ijim/about/editorialTeam,,PB PAPDI (Perhimpunan Dokter Spesialis Penyakit Dalam Indonesia),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8202,23382732,23382732,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10430,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=bT-GbpkAAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,8,2026-01-12T07:15:23.634415
4026,Jurnal Biometrika dan Kependudukan,https://sinta.kemdiktisaintek.go.id/journals/profile/4026,,https://e-journal.unair.ac.id/JBK/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,2302707,25408828,"Science, Social",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8233,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page16_20260112_055147.html,9,2026-01-12T07:15:23.637435
3739,Journal of the Indonesian Mathematical Society,https://sinta.kemdiktisaintek.go.id/journals/profile/3739,https://scholar.google.co.id/citations?user=yFK7WG8AAAAJ&hl=en,https://jims-a.org/index.php/jimsa/about/editorialTeam,,Indonesian Mathematical Society,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8181,20868952,24600245,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6869,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=yFK7WG8AAAAJ&citpid=2,sinta_journals_page16_20260112_055147.html,10,2026-01-12T07:15:23.638434
791,Jurnal Kajian Bali,https://sinta.kemdiktisaintek.go.id/journals/profile/791,https://scholar.google.co.id/citations?user=2vA0Px0AAAAJ&hl=en,https://ejournal1.unud.ac.id/index.php/kajianbali/about/editorialTeam,,Universitas Udayana,https://sinta.kemdiktisaintek.go.id/affiliations/profile/433,20884443,25800698,"Humanities, Art, Social",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5809,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=2vA0Px0AAAAJ&citpid=2,sinta_journals_page17_20260112_055321.html,1,2026-01-12T07:15:23.755437
709,Civil Engineering Dimension,https://sinta.kemdiktisaintek.go.id/journals/profile/709,https://scholar.google.co.id/citations?user=APWWjs4AAAAJ&hl=en,http://ced.petra.ac.id/index.php/civ/about/editorialTeam,,LPPM Universitas Kristen Petra,https://sinta.kemdiktisaintek.go.id/affiliations/profile/408,14109530,1979570,Engineering,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11270,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=APWWjs4AAAAJ&citpid=2,sinta_journals_page17_20260112_055321.html,2,2026-01-12T07:15:23.757416
2756,Indonesian Aquaculture Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/2756,,http://ejournal-balitbang.kkp.go.id/index.php/iaj/about/editorialTeam,,"Pusat Riset Perikanan, Badan Penyuluhan dan Pengembangan Sumber Daya Manusia Kelautan dan Perikanan",https://sinta.kemdiktisaintek.go.id/affiliations/profile/4840,02150883,25026577,"Science, Agriculture",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/12819,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page17_20260112_055321.html,3,2026-01-12T07:15:23.760417
732,Indonesian Journal of Biotechnology,https://sinta.kemdiktisaintek.go.id/journals/profile/732,,https://jurnal.ugm.ac.id/ijbiotech/about/editorialTeam,,Pusat Studi Bioteknologi dan Sekolah Pascasarjana Universitas Gadjah Mada,https://sinta.kemdiktisaintek.go.id/affiliations/profile/384,08538654,20892241,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7844,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page17_20260112_055321.html,4,2026-01-12T07:15:23.762435
2906,Jurnal Ilmu Ternak dan Veteriner,https://sinta.kemdiktisaintek.go.id/journals/profile/2906,,https://medpub.appertani.org/index.php/jitv/about/editorialTeam,,Aliansi Peneliti Pertanian Indonesia (APPERTANI),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8078,08537380,2252696,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7168,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page17_20260112_055321.html,5,2026-01-12T07:15:23.762435
675,Atom Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/675,,https://atomindonesia.brin.go.id/index.php/aij/about/editorialTeam,,Badan Riset dan Inovasi Nasional,https://sinta.kemdiktisaintek.go.id/affiliations/profile/4490,01261568,23565322,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/40968,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page17_20260112_055321.html,6,2026-01-12T07:15:23.763435
782,Media Kesehatan Masyarakat Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/782,https://scholar.google.co.id/citations?user=d1o4crgAAAAJ&hl=en,http://journal.unhas.ac.id/index.php/mkmi,,Fakultas Kesehatan Masyarakat Universitas Hasanuddin,https://sinta.kemdiktisaintek.go.id/affiliations/profile/385,,23564067,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/2175,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=d1o4crgAAAAJ&citpid=2,sinta_journals_page17_20260112_055321.html,7,2026-01-12T07:15:23.764435
3997,Jurnal Ilmiah Perikanan dan Kelautan,https://sinta.kemdiktisaintek.go.id/journals/profile/3997,https://scholar.google.co.id/citations?user=rXFnW2UAAAAJ&hl=en,https://e-journal.unair.ac.id/index.php/JIPK/about/editorialTeam,,Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,20855842,25280759,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7418,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=rXFnW2UAAAAJ&citpid=2,sinta_journals_page17_20260112_055321.html,8,2026-01-12T07:15:23.765434
724,Universa Medicina,https://sinta.kemdiktisaintek.go.id/journals/profile/724,https://scholar.google.co.id/citations?user=_dgua3sAAAAJ&hl=en,https://univmed.org/ejurnal/index.php/medicina/about/editorialTeam,,Fakultas Kedokteran Universitas Trisakti,https://sinta.kemdiktisaintek.go.id/affiliations/profile/477,,24072230,"Health, Science",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10107,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=_dgua3sAAAAJ&citpid=2,sinta_journals_page17_20260112_055321.html,9,2026-01-12T07:15:23.766435
3550,Indonesian Journal of Cancer Chemoprevention,https://sinta.kemdiktisaintek.go.id/journals/profile/3550,,https://ijcc.chemoprev.org/index.php/ijcc/about/editorialTeam,,Indonesian Society for Cancer Chemoprevention,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8183,20880197,23558989,"Health, Science",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6871,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page17_20260112_055321.html,10,2026-01-12T07:15:23.767434
12411,Heart Science Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/12411,https://scholar.google.co.id/citations?user=I1jkvUQAAAAJ&hl=en,https://heartscience.ub.ac.id/index.php/heartscience/about/editorialTeam,,Universitas Brawijaya,https://sinta.kemdiktisaintek.go.id/affiliations/profile/404,27219976,27219984,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/18740,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=I1jkvUQAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,1,2026-01-12T07:15:23.831416
60,De Jure: Jurnal Hukum dan Syar'iah,https://sinta.kemdiktisaintek.go.id/journals/profile/60,,http://ejournal.uin-malang.ac.id/index.php/syariah/about/editorialTeam,,Fakultas Syariah UIN Maulana Malik Ibrahim Malang,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3513,20851618,25281658,Social,S1,False,False,,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page18_20260112_055454.html,2,2026-01-12T07:15:23.833475
1623,ASEAN Journal on Science and Tecnology for Development,https://sinta.kemdiktisaintek.go.id/journals/profile/1623,https://scholar.google.co.id/citations?user=aopzfrkAAAAJ&hl=en,http://ajstd.org/index.php/ajstd/about/editorialTeam,,Universitas Gadjah Mada cooperation with Ministry of Research and Technology/National Innovation and Research Agency and ASEAN Committee on Science and Technology,https://sinta.kemdiktisaintek.go.id/affiliations/profile/384,02175460,22249028,"Science, Education, Engineering",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/14660,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=aopzfrkAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,3,2026-01-12T07:15:23.834436
3260,Record and Library Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/3260,,http://e-journal.unair.ac.id/index.php/RLJ/about/editorialTeam,,Prodi Teknisi Perpustakaan Fakultas Vokasi Universitas Airlangga,https://sinta.kemdiktisaintek.go.id/affiliations/profile/380,0,24425168,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7410,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page18_20260112_055454.html,4,2026-01-12T07:15:23.835435
6736,Jambura Law Review,https://sinta.kemdiktisaintek.go.id/journals/profile/6736,https://scholar.google.co.id/citations?user=xmCEESQAAAAJ&hl=en,http://ejurnal.ung.ac.id/index.php/jalrev/about/editorialTeam,,Universitas Negeri Gorontalo,https://sinta.kemdiktisaintek.go.id/affiliations/profile/508,26560461,26549255,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/14077,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=xmCEESQAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,5,2026-01-12T07:15:23.836435
686,Journal of ICT Research and Applications,https://sinta.kemdiktisaintek.go.id/journals/profile/686,https://scholar.google.co.id/citations?user=kv2tyQIAAAAJ&hl=en,https://journals.itb.ac.id/index.php/jictra/Editor,,ITB Journal Publisher,https://sinta.kemdiktisaintek.go.id/affiliations/profile/379,23375787,23385499,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7391,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=kv2tyQIAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,6,2026-01-12T07:15:23.837434
1626,Bali Journal of Anesthesiology,https://sinta.kemdiktisaintek.go.id/journals/profile/1626,https://scholar.google.co.id/citations?user=vpJlwvQAAAAJ&hl=en,http://www.bjoaonline.com/editorialboard.asp,,Faculty of Medicine Udayana University,https://sinta.kemdiktisaintek.go.id/affiliations/profile/433,25492276,25492276,"Health, Education",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/10743,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=vpJlwvQAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,7,2026-01-12T07:15:23.838436
2897,Indonesian Journal of Agricultural Science,https://sinta.kemdiktisaintek.go.id/journals/profile/2897,https://scholar.google.co.id/citations?user=7sLcu0kAAAAJ&hl=en,http://ejurnal.litbang.pertanian.go.id/index.php/ijas/about/editorialTeam,,"Pusat Perpustakaan dan Penyebaran Teknologi Pertanian, Kemtan",https://sinta.kemdiktisaintek.go.id/affiliations/profile/8078,1411982,23548509,Agriculture,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6405,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=7sLcu0kAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,8,2026-01-12T07:15:23.839435
7923,Journal of Innovation in Educational and Cultural Research,https://sinta.kemdiktisaintek.go.id/journals/profile/7923,https://scholar.google.co.id/citations?user=CStosOoAAAAJ&hl=en,http://jiecr.org/index.php/jiecr/about/editorialTeam,,Yayasan Keluarga Guru Mandiri,#!,27229688,27229696,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/19239,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=CStosOoAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,9,2026-01-12T07:15:23.841415
696,"International Journal on Advanced Science, Engineering and Information Technology (IJASEIT)",https://sinta.kemdiktisaintek.go.id/journals/profile/696,https://scholar.google.co.id/citations?user=HYmBkYYAAAAJ&hl=en,http://ijaseit.insightsociety.org/,,Indonesian Society for Knowledge and Human Development (Insight),https://sinta.kemdiktisaintek.go.id/affiliations/profile/8184,,24606952,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/4808,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=HYmBkYYAAAAJ&citpid=2,sinta_journals_page18_20260112_055454.html,10,2026-01-12T07:15:23.844442
692,Kukila,https://sinta.kemdiktisaintek.go.id/journals/profile/692,https://scholar.google.co.id/citations?user=4dPEwr4AAAAJ&hl=en,http://kukila.org/index.php/KKL/about/editorialTeam,,Indonesian Ornithology,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8182,02169223,02169223,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6870,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=4dPEwr4AAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,1,2026-01-12T07:15:23.912414
949,Kesmas: Jurnal Kesehatan Masyarakat Nasional (National Public Health Journal),https://sinta.kemdiktisaintek.go.id/journals/profile/949,https://scholar.google.co.id/citations?user=ddUzDc4AAAAJ&hl=en,https://journal.fkm.ui.ac.id/kesmas/about/editorialTeam,,Universitas Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/430,19077505,24600601,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/42940,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=ddUzDc4AAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,2,2026-01-12T07:15:23.913410
4957,El-Mashlahah,https://sinta.kemdiktisaintek.go.id/journals/profile/4957,https://scholar.google.co.id/citations?user=NtZ9SMoAAAAJ&hl=en,http://e-journal.iain-palangkaraya.ac.id/index.php/maslahah/about/editorialTeamBio/970,,Fakultas Syariah IAIN Palangka Raya,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3553,,26228645,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/8981,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=NtZ9SMoAAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,3,2026-01-12T07:15:23.913410
814,"Journal of Mechatronics, Electrical Power, and Vehicular Technology",https://sinta.kemdiktisaintek.go.id/journals/profile/814,https://scholar.google.co.id/citations?user=kxyUS9IAAAAJ&hl=en,http://www.mevjournal.com/index.php/mev/about/editorialTeam,,Pusat Penelitian Tenaga Listrik dan  Mekatronik,https://sinta.kemdiktisaintek.go.id/affiliations/profile/443,20886985,20886985,Engineering,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/4150,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=kxyUS9IAAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,4,2026-01-12T07:15:23.914410
1710,INDONESIAN JOURNAL OF APPLIED PHYSICS,https://sinta.kemdiktisaintek.go.id/journals/profile/1710,https://scholar.google.co.id/citations?user=WWD9HL8AAAAJ&hl=en,https://jurnal.uns.ac.id/ijap/about/editorialTeam,,"Jurusan Fisika, Universitas Sebelas Maret",https://sinta.kemdiktisaintek.go.id/affiliations/profile/8,20890133,24776416,Science,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/11056,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=WWD9HL8AAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,5,2026-01-12T07:15:23.915410
8332,International Journal of Reconfigurable and Embedded Systems (IJRES),https://sinta.kemdiktisaintek.go.id/journals/profile/8332,https://scholar.google.co.id/citations?user=OVkYAlcAAAAJ&hl=en,http://ijres.iaescore.com/index.php/IJRES/about/editorialTeam,,Institute of Advanced Engineering and Science,https://sinta.kemdiktisaintek.go.id/affiliations/profile/8187,20894864,27222608,,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/152,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=OVkYAlcAAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,6,2026-01-12T07:15:23.916409
663,Medical Journal of Indonesia,https://sinta.kemdiktisaintek.go.id/journals/profile/663,,https://mji.ui.ac.id/journal/index.php/mji/about/editorialTeam,,Fakultas Kedokteran Universitas Indonesia,https://sinta.kemdiktisaintek.go.id/affiliations/profile/430,08531773,22528083,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/6124,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page19_20260112_055628.html,7,2026-01-12T07:15:23.917409
673,TEFLIN Journal,https://sinta.kemdiktisaintek.go.id/journals/profile/673,https://scholar.google.co.th/citations?user=e7iIyOYAAAAJ&hl=th,http://www.journal.teflin.org,,Divisi Publikasi TEFLIN (The Association for the Teaching of English as a Foreign Language in Indonesia) dan Universitas Negeri Malang (UM),https://sinta.kemdiktisaintek.go.id/affiliations/profile/438,0215773,23562641,Education,S1,False,False,,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=V_BdlyoAAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,8,2026-01-12T07:15:23.918411
776,Jurnal Kesehatan Masyarakat,https://sinta.kemdiktisaintek.go.id/journals/profile/776,https://scholar.google.co.id/citations?user=rWUk3KEAAAAJ&hl=en,https://journal.unnes.ac.id/nju/index.php/kemas/about/editorialTeam,,Universitas Negeri Semarang,https://sinta.kemdiktisaintek.go.id/affiliations/profile/9,18581196,23553596,Health,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5652,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=rWUk3KEAAAAJ&citpid=2,sinta_journals_page19_20260112_055628.html,9,2026-01-12T07:15:23.919409
258,Journal of Biomedicine and Translational Research,https://sinta.kemdiktisaintek.go.id/journals/profile/258,,http://ejournal2.undip.ac.id/index.php/jbtr/about/editorialTeam,,Universitas Diponegoro,https://sinta.kemdiktisaintek.go.id/affiliations/profile/6,0,25032178,"Health, Science",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/7207,,,,,https://sinta.kemdiktisaintek.go.id/public/assets/img/cover-journal-big.jpg,sinta_journals_page19_20260112_055628.html,10,2026-01-12T07:15:23.920409
671,Jurnal Pendidikan IPA Indonesia (Indonesian Journal of Science Education),https://sinta.kemdiktisaintek.go.id/journals/profile/671,https://scholar.google.co.id/citations?user=NgzWOogAAAAJ&hl=en,http://journal.unnes.ac.id/nju/index.php/jpii/about/editorialTeam,,"Science Education Study Program, Faculty of Mathematics and Natural Sciences, Universitas Negeri Semarang",https://sinta.kemdiktisaintek.go.id/affiliations/profile/9,23391286,20894392,Education,S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5655,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=NgzWOogAAAAJ&citpid=2,sinta_journals_page1_20260112_052631.html,1,2026-01-12T07:15:23.987414
870,Ahkam: Jurnal Ilmu Syariah,https://sinta.kemdiktisaintek.go.id/journals/profile/870,https://scholar.google.co.id/citations?user=DgWB8H4AAAAJ&hl=en,http://journal.uinjkt.ac.id/index.php/ahkam/about/editorialTeam,,Universitas Islam Negeri Syarif Hidayatullah Jakarta,https://sinta.kemdiktisaintek.go.id/affiliations/profile/400,14124734,24078646,"Social, Religion",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/328,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=DgWB8H4AAAAJ&citpid=2,sinta_journals_page1_20260112_052631.html,2,2026-01-12T07:15:23.988412
764,Al-'Adalah,https://sinta.kemdiktisaintek.go.id/journals/profile/764,https://scholar.google.co.id/citations?user=5TkJQSgAAAAJ&hl=en,http://ejournal.radenintan.ac.id/index.php/adalah/about/editorialTeam,,Fakultas Syari'ah Universitas Islam Negeri Raden Intan Lampung,https://sinta.kemdiktisaintek.go.id/affiliations/profile/3528,08541272,2614171,"Social, Religion",S1,False,True,https://garuda.kemdiktisaintek.go.id/journal/view/5893,,,,,https://scholar.google.com/citations?view_op=medium_photo&user=5TkJQSgAAAAJ&citpid=2,sinta_journals_page1_20260112_052631.html,3,2026-01-12T07:15:23.990463
